"sex"	"day"
"f"	"010101,120,020000,20,030000,55,180000,4,030000,11,other,18,020000,17,110000,10,060000,108,020000,12,110000,15,050000,270,110000,70,180000,25,140000,45,120000,190,020000,15,030000,15,010101,420"
"f"	"010101,90,140000,35,010101,55,030000,20,180000,5,070000,1,180000,4,060000,230,110000,60,020000,10,010000,40,120000,110,180000,1,030000,69,020000,20,110000,10,120000,230,010000,30,150000,30,120000,60,010000,11,010101,319"
"f"	"120000,170,180000,10,050000,330,other,170,120000,120,110000,150,180000,37,020000,13,120000,12,010000,23,010101,405"
"f"	"180000,6,020000,39,010000,45,020000,70,110000,20,020000,5,120000,145,020000,40,010000,35,020000,15,120000,35,180000,70,070000,60,180000,33,070000,1,180000,36,030000,30,180000,27,080000,8,180000,5,020000,40,110000,85,120000,190,010101,400"
"f"	"010101,210,030000,57,020000,309,120000,126,050000,18,180000,10,080000,50,180000,5,060000,145,110000,90,180000,32,020000,53,010000,35,010101,300"
"f"	"010000,30,020000,40,110000,15,180000,5,050000,150,010000,90,020000,30,120000,180,130000,20,020000,10,180000,20,050000,130,180000,5,110000,52,120000,3,110000,120,120000,180,010101,315,180000,45"
"f"	"010101,150,020000,50,120000,70,110000,60,010000,45,180000,15,040000,60,110000,30,050000,240,180000,20,030000,60,180000,10,080000,220,180000,5,120000,45,010101,360"
"f"	"010101,270,010000,30,020000,210,180000,25,050000,305,180000,6,110000,19,120000,48,110000,17,020000,30,180000,10,160000,45,010000,20,010101,405"
"f"	"010101,210,020000,40,180000,32,other,88,180000,3,080000,57,180000,15,070000,20,120000,135,010101,11,120000,9,180000,19,070000,12,180000,14,030000,10,020000,147,120000,28,180000,13,050000,37,120000,15,180000,5,120000,23,180000,2,030000,40,120000,35,010101,420"
"f"	"010101,240,110000,15,120000,15,110000,50,120000,25,020000,65,030000,40,180000,20,070000,35,180000,5,020000,46,160000,14,020000,32,110000,13,050000,81,180000,39,070000,75,180000,11,030000,124,120000,125,110000,10,010101,360"
"f"	"010101,210,110000,60,010000,20,120000,85,050000,335,130000,75,180000,5,080000,5,180000,50,120000,175,020000,120,120000,15,010101,285"
"f"	"010101,570,020000,65,120000,15,020000,55,120000,75,020000,40,110000,35,020000,30,110000,45,020000,60,180000,30,020000,27,120000,33,010101,360"
"f"	"010101,360,180000,35,020000,9,180000,51,110000,13,180000,18,070000,34,180000,20,020000,120,120000,60,160000,15,180000,25,080000,30,180000,2,020000,48,110000,100,010000,21,010101,239,120000,160,010101,80"
"f"	"010000,120,020000,166,110000,29,050000,45,180000,10,110000,20,020000,65,110000,40,020000,52,150000,213,180000,10,120000,340,010000,20,other,10,010101,300"
"f"	"010101,210,120000,120,020000,5,180000,10,020000,45,180000,10,050000,230,110000,2,020000,7,120000,6,180000,7,030000,76,180000,2,120000,320,020000,69,120000,21,010101,60,030000,7,010101,233"
"f"	"010000,15,140000,10,010000,5,180000,12,030000,48,180000,20,040000,10,020000,10,120000,20,180000,10,050000,20,180000,2,other,118,010000,50,180000,15,070000,15,020000,155,110000,5,050000,270,180000,15,070000,20,180000,5,070000,53,180000,17,030000,40,110000,27,180000,11,020000,22,010000,5,120000,85,020000,25,010101,305"
"f"	"010101,150,010000,75,180000,25,030000,35,120000,18,020000,91,120000,86,110000,50,120000,310,020000,2,180000,21,020000,37,110000,30,120000,30,010000,5,120000,115,010101,360"
"f"	"010101,240,020000,30,110000,7,180000,23,050000,455,180000,5,080000,125,180000,5,070000,5,180000,10,110000,20,030000,5,180000,10,110000,5,180000,5,030000,24,010000,16,010101,450"
"f"	"010101,120,020000,20,110000,30,010000,85,020000,30,050000,315,110000,97,120000,113,110000,2,120000,193,010000,15,010101,420"
"f"	"010101,270,020000,10,010000,95,180000,60,030000,85,120000,230,020000,45,110000,85,020000,50,120000,40,010000,49,020000,1,160000,10,120000,50,020000,5,120000,55,010000,50,120000,16,010000,69,010101,165"
"f"	"010101,360,020000,65,120000,115,020000,5,180000,25,020000,75,120000,20,020000,5,180000,5,040000,51,180000,14,020000,18,110000,55,120000,207,010101,420"
"f"	"010101,90,010000,120,180000,35,030000,65,180000,21,020000,144,other,65,160000,11,020000,79,110000,40,060000,135,020000,25,110000,6,020000,74,180000,10,070000,17,180000,3,other,80,010101,420"
"f"	"010101,120,180000,20,050000,280,180000,5,070000,5,180000,16,120000,244,020000,90,110000,50,020000,10,110000,20,120000,130,020000,45,050000,32,020000,3,120000,10,010101,360"
"f"	"010101,150,010000,15,020000,15,180000,15,050000,195,160000,15,120000,75,020000,60,180000,60,070000,10,180000,5,020000,12,110000,3,120000,35,020000,11,040000,10,180000,14,050000,80,180000,10,040000,15,180000,27,010000,8,110000,30,120000,230,010101,130,010000,5,010101,205"
"f"	"010101,330,020000,270,other,165,020000,5,120000,268,010101,15,010000,52,020000,5,050000,60,180000,8,120000,22,180000,97,010000,11,010101,132"
"f"	"010101,120,020000,5,010000,25,180000,11,050000,79,180000,15,030000,20,020000,40,160000,25,020000,9,180000,5,020000,73,110000,113,020000,75,120000,17,010101,61,010000,77,030000,25,050000,25,120000,50,050000,60,180000,20,120000,97,160000,33,010000,30,120000,60,010101,270"
"f"	"010101,240,110000,60,120000,60,180000,6,070000,69,110000,25,020000,41,010000,99,120000,172,020000,23,110000,55,070000,33,180000,2,020000,135,010000,10,120000,50,010101,360"
"f"	"010101,90,120000,20,180000,10,050000,600,180000,6,070000,21,180000,28,070000,5,180000,45,130000,55,180000,5,110000,60,120000,40,010000,5,010101,450"
"f"	"010101,150,020000,15,110000,25,other,110,120000,500,180000,15,030000,10,180000,15,020000,18,010000,52,010101,530"
"f"	"010101,120,020000,10,110000,20,010000,1,020000,29,180000,15,050000,225,110000,15,040000,85,180000,10,other,105,180000,40,070000,22,110000,3,020000,56,120000,24,other,12,020000,59,110000,19,030000,75,020000,147,140000,33,010101,315"
"f"	"010101,255,160000,71,180000,4,040000,59,180000,28,030000,7,180000,6,110000,45,120000,80,020000,90,110000,15,020000,40,030000,40,020000,15,120000,325,010000,15,120000,225,010101,120"
"f"	"010101,120,010000,30,020000,65,180000,75,030000,5,180000,3,050000,272,160000,30,010000,20,110000,15,180000,5,070000,5,180000,25,030000,4,110000,6,120000,70,180000,30,030000,20,180000,6,050000,471,010101,163"
"f"	"010101,300,030000,5,180000,10,080000,50,180000,55,110000,90,020000,90,180000,15,030000,20,110000,27,120000,15,010000,13,080000,40,040000,20,180000,30,050000,90,020000,20,120000,400,010101,150"
"f"	"010101,60,020000,45,110000,30,010000,15,110000,10,130000,5,020000,15,110000,20,180000,2,050000,803,120000,35,010101,400"
"f"	"010000,5,180000,40,050000,285,120000,185,110000,25,130000,17,other,108,020000,5,180000,4,040000,8,180000,13,120000,95,020000,25,120000,31,020000,21,010000,18,180000,7,070000,11,180000,15,070000,67,180000,5,060000,15,110000,40,160000,30,010101,365"
"f"	"010101,240,020000,115,other,66,020000,55,180000,23,080000,131,180000,60,040000,12,180000,8,030000,40,180000,60,030000,15,020000,65,120000,190,010101,360"
"f"	"010101,150,010000,30,020000,1,010000,22,140000,37,120000,20,030000,70,180000,10,030000,20,180000,5,130000,40,120000,195,020000,60,180000,20,050000,40,180000,90,110000,90,120000,53,010000,32,120000,170,other,25,020000,15,110000,5,010101,240"
"f"	"010101,150,010000,30,180000,5,070000,20,180000,35,010101,345,120000,6,010000,26,020000,38,040000,79,180000,31,030000,19,other,41,060000,82,010000,18,120000,105,020000,46,060000,49,010000,15,010101,300"
"f"	"010101,150,180000,28,050000,97,130000,130,050000,435,180000,10,070000,65,110000,5,020000,90,120000,30,010000,20,010101,380"
"f"	"020000,95,010000,25,180000,38,040000,1,180000,1,010000,20,180000,30,150000,33,180000,57,110000,30,120000,210,180000,2,110000,58,020000,80,160000,15,080000,55,180000,5,030000,35,180000,20,010000,23,180000,7,120000,27,030000,38,110000,55,020000,29,010000,1,120000,30,010101,420"
"f"	"110000,15,020000,45,180000,10,040000,55,160000,10,other,25,030000,13,180000,4,050000,273,180000,3,030000,97,180000,25,110000,10,010000,15,120000,30,180000,5,070000,45,180000,44,020000,26,160000,30,120000,20,180000,5,070000,33,180000,2,080000,90,180000,27,110000,13,030000,30,120000,110,010101,330"
"f"	"010101,270,010000,55,020000,10,110000,40,050000,195,180000,2,070000,13,180000,4,020000,96,120000,50,040000,30,020000,65,110000,10,050000,150,030000,56,020000,22,180000,12,120000,210,140000,14,010101,136"
"f"	"010101,120,010000,45,110000,35,010000,41,110000,14,020000,107,180000,17,050000,341,020000,120,120000,150,180000,10,010000,10,120000,40,180000,5,120000,175,180000,76,030000,116,020000,18"
"f"	"010101,150,010000,30,020000,25,110000,5,180000,31,050000,239,110000,45,060000,135,180000,5,040000,15,180000,15,020000,24,030000,61,180000,42,070000,8,180000,35,020000,80,120000,15,020000,50,010000,70,160000,25,120000,5,020000,30,010000,13,020000,3,010101,284"
"f"	"010101,60,020000,10,010000,5,020000,7,010000,18,110000,10,020000,10,040000,22,180000,68,050000,420,180000,60,040000,41,120000,139,110000,30,030000,5,020000,10,110000,15,120000,195,010101,315"
"f"	"010101,135,030000,15,010000,15,180000,30,030000,15,020000,5,110000,1,180000,9,050000,205,180000,65,070000,37,180000,18,050000,140,180000,16,050000,44,160000,20,020000,10,180000,15,020000,35,120000,10,110000,10,120000,134,020000,1,010000,25,other,30,010101,400"
"f"	"010101,120,120000,35,020000,30,110000,10,120000,40,130000,34,110000,61,140000,13,120000,107,060000,130,180000,5,070000,36,180000,9,020000,320,010000,9,160000,14,050000,167,010000,35,120000,140,010101,125"
"f"	"010101,360,020000,62,030000,109,010000,99,180000,12,160000,5,020000,43,120000,2,110000,8,030000,155,020000,105,110000,28,030000,92,010000,10,010101,350"
"f"	"010101,120,120000,462,020000,73,120000,85,030000,45,180000,40,120000,44,020000,1,160000,60,010000,55,120000,75,010101,380"
"f"	"010101,105,010000,15,020000,10,040000,35,180000,30,010101,45,030000,31,180000,9,010000,30,110000,14,040000,26,180000,40,030000,46,020000,29,110000,45,050000,270,020000,7,110000,23,050000,30,120000,150,010000,90,120000,29,180000,11,070000,15,180000,1,120000,34,010101,270"
"f"	"010000,5,010101,145,180000,10,040000,24,180000,6,030000,25,180000,20,050000,170,180000,20,110000,40,120000,315,020000,45,120000,3,110000,42,030000,135,010101,390,180000,45"
"f"	"010101,180,010000,40,020000,145,110000,10,120000,11,020000,117,160000,49,020000,11,010101,37,other,95,180000,5,110000,40,180000,20,020000,20,010000,30,180000,15,130000,112,120000,93,010000,5,020000,5,120000,25,010101,375"
"f"	"010101,90,120000,270,020000,165,110000,15,030000,30,010101,30,180000,25,110000,5,050000,30,110000,15,050000,15,130000,75,120000,15,010101,660"
"f"	"010101,60,010000,25,110000,5,010000,30,110000,11,010000,49,020000,20,050000,580,180000,7,other,3,180000,9,070000,26,180000,40,130000,5,180000,45,020000,45,030000,20,020000,9,110000,51,180000,5,050000,90,120000,5,020000,30,120000,5,010000,25,010101,240"
"f"	"010101,90,010000,40,180000,42,110000,14,020000,4,110000,20,180000,15,030000,15,110000,25,060000,275,180000,16,070000,9,180000,10,010101,85,180000,10,020000,170,110000,40,other,20,120000,120,010101,420"
"f"	"010101,90,020000,2,120000,178,110000,25,020000,72,120000,153,180000,13,050000,97,010000,115,180000,20,080000,17,180000,28,070000,18,180000,7,010000,5,020000,25,030000,5,020000,18,010000,12,120000,101,010101,439"
"f"	"010101,180,030000,20,020000,220,110000,30,060000,182,110000,23,180000,55,070000,40,180000,15,120000,135,020000,97,110000,33,010101,410"
"f"	"010101,300,010000,20,120000,83,020000,2,010000,5,110000,95,180000,10,070000,5,180000,5,020000,130,110000,5,180000,4,020000,71,180000,21,030000,24,110000,30,050000,150,180000,1,120000,109,010000,25,120000,45,010101,300"
"f"	"010101,120,020000,25,110000,5,030000,50,020000,10,030000,15,180000,5,030000,50,010000,5,180000,27,080000,83,180000,17,070000,125,180000,7,050000,71,180000,40,020000,5,120000,120,020000,40,110000,10,other,75,180000,5,120000,125,010101,405"
"f"	"020000,48,120000,17,180000,40,050000,345,110000,20,020000,10,110000,30,180000,15,050000,75,020000,90,120000,30,010101,46,120000,14,020000,65,110000,100,050000,50,120000,50,010101,395"
"f"	"010101,120,010000,105,180000,5,030000,10,180000,15,030000,5,180000,70,080000,95,180000,1,020000,4,050000,125,110000,5,060000,130,180000,11,120000,29,180000,20,other,120,120000,60,180000,20,120000,100,010101,390"
"f"	"010101,270,110000,30,160000,50,120000,370,110000,15,120000,45,020000,25,030000,1,020000,64,120000,40,180000,10,070000,12,180000,4,010000,10,010101,494"
"f"	"010101,140,010000,10,180000,5,050000,385,110000,55,120000,52,180000,41,050000,92,180000,22,030000,8,020000,120,110000,60,020000,29,010000,46,020000,8,180000,19,010000,3,010101,345"
"f"	"010101,240,020000,6,180000,9,050000,465,180000,15,150000,82,180000,38,other,15,120000,210,030000,32,180000,3,030000,10,020000,17,010000,53,120000,227,010000,18"
"f"	"010101,240,010000,20,020000,47,180000,33,070000,11,180000,21,030000,28,180000,4,020000,33,010000,13,180000,5,110000,60,030000,14,180000,11,020000,20,010000,10,180000,15,070000,85,180000,10,160000,40,120000,30,180000,15,020000,20,120000,55,010000,2,120000,58,020000,60,120000,120,140000,18,010101,222,010000,120"
"f"	"010101,210,010000,30,180000,5,110000,40,020000,5,120000,100,180000,20,080000,5,180000,20,020000,40,120000,325,110000,10,020000,10,120000,20,020000,35,120000,115,070000,63,180000,17,010000,27,030000,33,020000,11,010101,299"
"f"	"010101,150,110000,25,020000,63,010000,32,120000,30,180000,5,050000,715,020000,20,010000,25,020000,75,010000,10,010101,290"
"f"	"010101,180,020000,20,010000,35,180000,5,120000,90,180000,13,030000,27,180000,77,120000,58,110000,38,180000,12,120000,45,180000,37,070000,8,180000,5,030000,13,020000,12,120000,65,180000,12,120000,238,010000,27,010101,423"
"f"	"010101,240,110000,5,020000,15,150000,85,180000,15,020000,60,120000,75,180000,15,060000,160,010000,3,120000,52,020000,85,180000,30,120000,240,010101,360"
"f"	"010101,300,010000,26,130000,99,120000,132,180000,3,070000,51,180000,19,120000,15,050000,345,180000,10,050000,5,110000,21,180000,4,120000,110,010000,10,120000,20,other,10,020000,20,010101,240"
"f"	"010101,360,120000,207,020000,18,110000,15,020000,30,180000,17,010000,3,020000,12,120000,58,020000,2,120000,8,180000,4,020000,71,120000,5,020000,20,110000,35,180000,35,040000,5,180000,5,020000,20,110000,13,010000,67,030000,8,120000,182,010101,240"
"f"	"010101,120,020000,16,110000,14,020000,25,030000,35,180000,12,020000,60,120000,28,020000,30,030000,65,020000,3,030000,74,020000,28,110000,30,050000,360,180000,5,110000,25,180000,5,070000,15,180000,10,120000,70,010101,410"
"f"	"010000,60,030000,20,180000,10,030000,60,010000,10,180000,10,030000,20,180000,35,050000,615,180000,24,030000,121,120000,155,010101,300"
"f"	"010101,180,120000,30,020000,40,180000,50,050000,180,180000,90,020000,62,030000,174,180000,34,040000,115,180000,5,010000,40,010101,440"
"f"	"010101,240,020000,35,180000,5,050000,545,070000,5,180000,1,010000,9,180000,10,120000,230,010000,15,120000,45,010101,300"
"f"	"010101,120,020000,20,010000,20,020000,15,110000,50,120000,15,010000,30,130000,50,180000,5,070000,45,180000,14,050000,96,180000,55,110000,35,120000,142,160000,13,030000,10,180000,25,070000,20,180000,5,030000,110,150000,15,130000,83,180000,22,030000,75,120000,20,010101,330"
"f"	"010101,150,110000,150,180000,12,020000,33,110000,10,180000,20,080000,33,180000,62,010000,45,030000,48,180000,7,120000,195,180000,14,020000,101,110000,20,180000,40,020000,25,060000,132,180000,23,010000,5,120000,105,010101,210"
"f"	"010101,75,010000,135,180000,20,120000,40,010101,30,020000,52,010000,8,130000,50,180000,15,070000,20,180000,5,050000,75,180000,15,050000,240,180000,12,070000,56,180000,12,020000,35,030000,37,180000,8,020000,50,110000,15,010000,15,010101,420"
"f"	"010101,120,010000,30,020000,30,010000,10,020000,5,030000,5,020000,5,180000,40,030000,6,180000,9,070000,111,180000,36,020000,81,120000,87,160000,70,020000,11,110000,19,120000,135,180000,17,080000,13,180000,30,020000,25,110000,5,080000,5,180000,25,110000,35,020000,20,110000,20,120000,45,010101,390"
"f"	"010101,120,010000,60,020000,5,030000,3,180000,17,060000,385,180000,35,070000,43,120000,112,010000,25,110000,20,180000,15,020000,100,010000,50,010101,450"
"f"	"050000,645,120000,133,020000,12,120000,10,020000,10,180000,25,070000,7,180000,43,020000,55,070000,55,180000,5,120000,20,010101,420"
"f"	"010101,150,020000,16,180000,31,030000,23,020000,5,110000,11,120000,24,180000,70,110000,30,010000,30,110000,30,120000,83,020000,67,180000,12,120000,103,180000,7,120000,13,180000,35,070000,17,180000,3,010000,4,120000,76,020000,10,040000,5,180000,5,070000,15,120000,113,140000,2,030000,40,120000,110,010101,300"
"f"	"010101,240,010000,90,020000,50,130000,130,050000,120,180000,22,020000,23,010000,5,020000,35,120000,136,020000,39,110000,30,010101,520"
"f"	"010101,120,180000,5,130000,10,180000,2,040000,10,180000,3,010101,90,110000,1,020000,204,120000,125,010000,67,180000,23,030000,15,180000,15,040000,100,120000,230,010000,4,010101,416"
"f"	"010101,210,110000,10,010000,10,120000,90,160000,15,020000,45,110000,45,010000,10,180000,45,110000,75,020000,255,120000,90,030000,10,110000,50,120000,270,010101,210"
"f"	"010101,240,020000,24,120000,1,020000,5,120000,180,020000,170,120000,240,020000,100,010000,5,120000,295,010101,180"
"f"	"010101,120,110000,10,020000,8,110000,12,010000,78,180000,2,050000,220,110000,8,010000,17,other,127,010101,76,120000,4,160000,153,040000,130,180000,5,070000,10,other,120,010101,340"
"f"	"010101,60,110000,40,010000,50,030000,40,110000,49,020000,8,other,3,040000,85,120000,50,030000,72,180000,10,020000,28,110000,5,180000,10,120000,30,110000,84,180000,6,160000,70,030000,3,020000,248,110000,24,020000,45,110000,45,120000,105,010000,5,010101,265"
"f"	"010101,140,010000,10,030000,15,060000,135,180000,35,150000,145,110000,30,120000,90,110000,58,050000,292,180000,5,020000,28,120000,60,010101,397"
"f"	"010101,210,010000,40,180000,5,030000,85,160000,5,120000,60,050000,375,180000,17,070000,45,180000,13,070000,62,180000,3,020000,105,010000,5,010101,410"
"f"	"010101,570,180000,60,010101,75,160000,34,120000,6,010000,22,020000,13,120000,110,020000,25,120000,15,030000,30,120000,40,010101,175,020000,11,050000,89,010101,165"
"f"	"010101,120,110000,30,040000,20,180000,10,050000,35,060000,145,180000,14,080000,1,120000,75,020000,30,110000,120,050000,165,020000,60,120000,25,020000,5,120000,135,180000,5,110000,5,030000,85,020000,15,010101,340"
"f"	"010101,360,020000,40,120000,366,020000,54,180000,25,070000,2,120000,158,180000,10,040000,20,180000,101,120000,44,010101,260"
"f"	"010101,300,020000,20,120000,125,other,30,010000,65,180000,5,050000,100,180000,10,other,60,180000,22,020000,33,110000,30,020000,5,110000,5,180000,20,150000,40,180000,25,130000,10,180000,15,030000,41,120000,149,010101,330"
"f"	"010101,180,010000,30,180000,45,020000,25,180000,3,080000,206,other,76,010000,42,020000,3,120000,275,180000,2,050000,28,180000,55,120000,90,180000,55,030000,5,010000,50,010101,270"
"f"	"010101,210,010000,4,020000,1,120000,45,020000,60,110000,17,180000,28,030000,85,010000,45,180000,5,070000,10,180000,15,020000,45,110000,59,120000,36,020000,108,120000,157,020000,5,140000,30,010000,75,120000,212,010101,188"
"f"	"010101,90,010000,55,180000,30,050000,205,110000,4,020000,6,180000,22,040000,19,020000,4,110000,20,030000,10,180000,15,020000,203,180000,2,060000,35,020000,45,120000,15,110000,25,120000,15,010000,11,020000,24,120000,45,020000,60,120000,7,010101,473"
"f"	"010101,120,010000,17,120000,58,020000,18,050000,167,110000,6,120000,189,020000,20,120000,80,050000,225,180000,5,other,102,120000,73,010000,65,180000,25,010101,270"
"f"	"010101,120,020000,15,other,15,180000,90,060000,300,180000,13,030000,2,110000,35,120000,40,180000,10,120000,80,180000,10,030000,67,050000,58,020000,45,110000,10,120000,110,010000,20,120000,85,020000,15,010000,100,010101,200"
"f"	"010101,90,110000,30,050000,57,020000,18,110000,5,180000,5,050000,665,180000,10,020000,87,120000,23,010101,30,010000,20,120000,25,010101,375"
"f"	"020000,53,010000,127,other,35,180000,5,010000,50,110000,2,010000,43,180000,5,080000,10,180000,9,120000,21,030000,7,180000,49,040000,19,180000,15,070000,30,110000,50,120000,235,180000,20,070000,5,180000,2,050000,18,180000,5,030000,105,180000,10,070000,12,180000,2,070000,11,180000,8,120000,44,010101,433"
"f"	"010101,120,030000,38,180000,13,030000,9,020000,30,180000,30,050000,180,110000,40,060000,290,120000,33,160000,2,020000,25,030000,15,180000,15,130000,30,180000,7,110000,40,020000,13,120000,171,010101,219,010000,120"
"f"	"010101,150,110000,20,020000,40,180000,5,030000,5,180000,25,030000,20,180000,15,110000,15,180000,5,010000,60,180000,1,050000,147,180000,12,070000,40,180000,30,020000,10,120000,135,180000,74,030000,33,110000,25,180000,15,120000,19,010101,539"
"f"	"010101,180,040000,44,180000,7,050000,384,130000,45,050000,15,180000,51,020000,39,110000,11,120000,28,140000,11,180000,20,120000,10,020000,10,110000,25,010000,5,140000,135,180000,21,110000,14,010101,325,020000,30,110000,10,010101,20"
"f"	"010101,240,180000,6,120000,191,180000,3,080000,470,180000,20,050000,30,010000,60,010101,420"
"f"	"010101,180,020000,3,120000,60,010000,2,110000,15,010000,10,110000,15,010000,15,180000,36,150000,99,020000,30,110000,10,020000,1,180000,4,050000,285,180000,5,130000,110,120000,125,010101,435"
"f"	"010101,120,010000,15,020000,20,110000,35,050000,290,180000,3,110000,36,050000,21,110000,15,160000,39,180000,1,120000,20,020000,75,110000,5,020000,10,120000,15,050000,96,180000,4,020000,40,120000,17,010000,68,030000,45,020000,15,030000,20,120000,43,020000,2,120000,10,010000,30,010101,330"
"f"	"010101,300,110000,40,130000,30,180000,5,070000,50,180000,35,020000,35,120000,313,110000,47,120000,85,030000,7,050000,103,120000,148,020000,7,120000,23,010101,212"
"f"	"010101,120,010000,30,180000,30,050000,90,180000,60,060000,150,180000,3,110000,87,050000,240,180000,25,150000,155,180000,2,120000,88,010101,360"
"f"	"010101,150,010000,15,180000,10,030000,5,180000,30,050000,330,180000,60,070000,25,180000,10,120000,40,020000,15,120000,116,other,17,030000,52,020000,52,130000,98,180000,5,120000,50,030000,40,010101,320"
"f"	"other,65,130000,100,180000,5,060000,10,180000,30,050000,510,180000,117,070000,18,180000,15,020000,91,010000,4,120000,47,010000,8,010101,420"
"f"	"010101,120,010000,30,180000,30,050000,640,180000,5,060000,180,020000,60,120000,91,010101,284"
"f"	"010101,120,010000,30,020000,10,010000,70,110000,10,120000,150,010101,30,020000,25,110000,5,050000,270,180000,32,020000,2,120000,1,010101,55,120000,145,020000,35,010000,27,120000,3,010000,30,010101,390"
"f"	"010101,140,010000,10,110000,20,020000,20,010000,20,030000,10,180000,15,050000,245,110000,45,020000,15,110000,10,120000,103,other,7,180000,5,050000,175,180000,5,070000,8,020000,3,110000,24,other,83,010000,27,010101,450"
"f"	"010101,180,030000,5,020000,30,180000,8,060000,137,180000,20,020000,1,180000,9,070000,121,180000,11,020000,68,120000,85,050000,15,040000,35,180000,9,020000,31,030000,35,180000,10,150000,40,030000,10,180000,15,020000,106,160000,45,010101,414"
"f"	"010101,30,110000,71,010000,19,180000,20,040000,5,180000,8,030000,39,other,88,180000,5,110000,15,020000,88,010000,62,180000,1,030000,9,180000,60,030000,50,010000,37,020000,35,180000,4,070000,9,180000,15,020000,45,160000,37,180000,25,070000,3,180000,110,050000,10,110000,30,020000,60,110000,60,010101,390"
"f"	"010000,80,180000,23,030000,62,020000,20,120000,20,180000,3,050000,92,110000,90,020000,120,010000,25,180000,15,020000,50,010000,30,030000,80,180000,10,010000,10,020000,25,030000,55,110000,40,120000,242,010101,348"
"f"	"010101,210,120000,64,020000,181,120000,220,180000,5,120000,40,030000,15,120000,255,010000,30,010101,420"
"f"	"010101,805,160000,60,020000,25,110000,10,120000,240,010101,300"
"f"	"010101,180,020000,12,040000,44,180000,45,110000,49,120000,10,180000,10,020000,10,120000,30,180000,95,040000,195,180000,20,030000,81,180000,9,120000,30,180000,5,120000,255,010101,360"
"f"	"010101,240,010000,10,020000,20,030000,10,180000,10,020000,30,010000,40,110000,15,060000,105,110000,30,180000,15,other,5,010000,40,180000,21,110000,59,040000,40,020000,45,110000,75,120000,210,020000,25,120000,110,010101,285"
"f"	"010101,675,020000,65,030000,55,180000,75,070000,10,180000,5,020000,77,130000,13,120000,130,010101,335"
"f"	"010101,150,110000,25,180000,20,110000,5,180000,20,020000,65,180000,15,050000,180,110000,90,120000,50,050000,175,180000,3,070000,14,020000,58,010000,10,180000,5,070000,30,180000,12,030000,43,180000,18,070000,8,120000,84,010101,360"
"f"	"010101,190,020000,5,180000,15,050000,270,110000,20,050000,115,120000,105,180000,8,030000,1,180000,1,030000,25,180000,5,050000,80,120000,150,030000,25,110000,5,120000,160,010101,200,030000,7,010101,53"
"f"	"010101,135,010000,15,020000,22,010000,23,180000,4,070000,3,180000,8,050000,90,other,32,010000,33,020000,35,180000,7,080000,91,180000,7,020000,5,110000,40,120000,30,020000,10,120000,55,030000,25,180000,50,120000,20,010101,40,120000,120,110000,30,020000,15,110000,30,180000,45,120000,360,010101,60"
"f"	"010101,180,020000,10,030000,11,180000,4,020000,5,110000,10,120000,25,020000,30,other,60,180000,49,050000,216,120000,150,180000,15,020000,53,120000,37,110000,43,120000,92,180000,15,120000,135,010101,300"
"f"	"010101,240,010000,40,180000,15,030000,155,180000,35,110000,25,050000,135,120000,36,180000,4,020000,5,120000,380,010101,370"
"f"	"010101,90,110000,10,010000,60,020000,66,110000,4,020000,2,010000,3,020000,25,080000,123,180000,7,080000,95,180000,5,080000,5,180000,15,020000,150,110000,37,120000,143,110000,39,120000,36,030000,51,010000,24,120000,50,110000,2,180000,8,130000,30,180000,10,120000,35,010101,315"
"f"	"010101,210,020000,10,110000,35,180000,44,130000,48,010000,43,120000,108,180000,1,050000,101,180000,20,010101,100,020000,54,120000,66,110000,45,120000,315,180000,20,120000,10,010000,5,010101,205"
"f"	"010101,360,010000,120,020000,68,110000,33,020000,4,180000,10,010000,58,050000,7,110000,20,180000,6,070000,34,180000,20,020000,20,110000,20,120000,70,180000,30,010000,126,120000,59,010000,5,010101,370"
"f"	"010101,120,010000,15,180000,30,050000,405,150000,150,020000,47,110000,13,130000,30,110000,10,120000,80,130000,60,120000,270,110000,46,050000,164"
"f"	"010101,125,030000,5,180000,5,050000,45,180000,30,050000,270,110000,75,020000,75,180000,7,070000,42,180000,6,060000,31,010101,124,020000,170,120000,130,010101,300"
"f"	"010101,270,010000,10,160000,46,180000,4,150000,10,180000,15,020000,70,110000,40,020000,15,110000,90,050000,30,110000,7,020000,21,180000,2,070000,4,180000,1,120000,195,060000,15,110000,25,020000,55,120000,95,010101,420"
"f"	"010101,240,010000,30,180000,6,050000,504,180000,10,070000,23,180000,52,110000,65,030000,35,110000,5,120000,290,010101,180"
"f"	"010101,90,110000,40,020000,15,010000,135,020000,15,180000,21,050000,269,180000,45,020000,140,110000,55,030000,15,020000,55,120000,80,010000,10,120000,65,010101,270,010000,70,010101,50"
"f"	"010101,120,110000,20,020000,22,180000,18,140000,55,010000,20,180000,4,020000,21,030000,152,120000,68,180000,10,110000,165,120000,5,020000,41,180000,12,120000,47,180000,30,020000,45,110000,23,010101,52,020000,30,180000,10,070000,20,180000,5,070000,3,180000,22,010000,45,030000,15,010000,30,010101,330"
"f"	"010101,120,010000,30,180000,20,050000,370,110000,15,180000,65,060000,20,180000,22,070000,29,180000,9,020000,80,110000,60,020000,20,010000,24,020000,96,010000,30,120000,117,010101,313"
