sex	name	num
"f"	"10101, 10000, 30000, 110000, 120000, 110000, 120000, 110000, 30000, 10000, 120000, 10000, 10101"	"390, 15, 30, 30, 255, 60, 270, 60, 90, 30, 180, 15, 15"
"f"	"10101, 10000, 110000, 30000, 120000, 50000, 110000, 120000, 50000, 10000, 30000, 110000, 120000, 10101"	"300, 30, 30, 120, 15, 225, 60, 15, 165, 30, 105, 15, 270, 60"
"f"	"10101, 10000, 120000, 110000, 30000, 20000, 120000, 30000, 120000, 110000, 10101, 120000, 30000, 110000, 30000, 120000, 10000, 10101"	"330, 30, 75, 30, 60, 90, 30, 30, 30, 45, 135, 165, 30, 30, 30, 210, 45, 45"
"f"	"10101, 30000, 10000, 110000, 180000, 50000, 180000, 30000, 110000, 180000, 50000, 180000, 30000, 110000, 120000, 10000, 120000, 10101"	"390, 15, 15, 15, 15, 270, 15, 15, 15, 15, 270, 15, 75, 30, 60, 30, 60, 120"
"f"	"10101, 10000, 30000, 110000, 120000, 20000, 120000, 30000, 110000, 30000, 10101, 120000, 30000, 110000, 120000, 10000, 30000, 10101"	"345, 30, 45, 30, 90, 105, 30, 45, 45, 30, 105, 120, 75, 45, 180, 45, 30, 45"
"f"	"120000, 10101, 30000, 110000, 10101, 10000, 180000, 50000, 110000, 50000, 180000, 110000, 120000, 10000, 120000"	"90, 330, 45, 30, 165, 30, 15, 135, 30, 270, 15, 30, 105, 30, 120"
"f"	"10101, 10000, 120000, 110000, 30000, 20000, 120000, 110000, 30000, 10101, 10000, 30000, 120000, 110000, 120000, 10000, 10101"	"330, 15, 135, 30, 30, 75, 105, 30, 30, 105, 75, 60, 60, 30, 165, 30, 135"
"f"	"10101, 120000, 10101, 10000, 110000, 180000, 50000, 110000, 120000, 50000, 180000, 30000, 10000, 120000, 10101"	"300, 45, 15, 30, 45, 45, 240, 30, 30, 300, 45, 45, 30, 150, 90"
"f"	"10101, 10000, 30000, 110000, 30000, 20000, 30000, 110000, 120000, 10101, 30000, 110000, 10000, 120000, 10101"	"375, 30, 30, 15, 75, 45, 120, 30, 60, 105, 195, 30, 15, 165, 150"
"f"	"10101, 10000, 110000, 180000, 50000, 110000, 120000, 50000, 180000, 30000, 110000, 120000, 10000, 30000, 120000, 10101"	"390, 30, 15, 30, 270, 30, 45, 255, 30, 30, 30, 45, 15, 15, 150, 60"
"f"	"10101, 10000, 120000, 10000, 110000, 120000, 20000, 30000, 110000, 30000, 120000, 30000, 110000, 120000, 10101"	"390, 15, 45, 15, 15, 120, 75, 45, 30, 30, 180, 90, 30, 300, 60"
"f"	"10101, 10000, 180000, 50000, 180000, 120000, 110000, 10101, 120000, 30000, 10000, 10101"	"315, 15, 15, 195, 15, 165, 30, 105, 285, 120, 30, 150"
"f"	"10101, 120000, 10000, 110000, 180000, 50000, 110000, 120000, 50000, 180000, 120000, 10000, 120000, 10101"	"360, 45, 30, 30, 30, 225, 30, 30, 240, 30, 270, 30, 30, 60"
"f"	"120000, 10101, 10000, 110000, 60000, 20000, 110000, 120000, 60000, 180000, 50000, 180000, 110000, 120000, 30000, 120000, 10000, 120000, 60000"	"60, 450, 30, 30, 150, 30, 30, 60, 30, 30, 210, 30, 30, 30, 30, 30, 30, 30, 120"
"f"	"10101, 10000, 180000, 110000, 50000, 110000, 10101, 50000, 180000, 10101, 30000, 110000, 120000, 10000"	"465, 15, 15, 15, 210, 30, 60, 240, 30, 60, 60, 60, 150, 30"
"f"	"10101, 10000, 110000, 180000, 50000, 110000, 10101, 50000, 110000, 50000, 180000, 10000, 30000, 120000, 10101"	"420, 15, 30, 15, 240, 30, 30, 240, 30, 150, 15, 30, 30, 45, 120"
"f"	"10101, 10000, 30000, 50000, 110000, 50000, 30000, 110000, 120000, 10000, 10101"	"420, 15, 105, 180, 120, 180, 75, 30, 135, 30, 150"
"f"	"10101, 10000, 110000, 180000, 50000, 110000, 50000, 180000, 30000, 10000, 30000, 110000, 30000, 120000, 10101"	"450, 15, 15, 15, 255, 30, 75, 15, 30, 30, 150, 30, 30, 180, 120"
"f"	"10101, 10000, 30000, 120000, 110000, 120000, 110000, 30000, 10000, 120000, 10101"	"360, 30, 45, 285, 30, 390, 30, 30, 30, 150, 60"
"f"	"10101, 10000, 120000, 30000, 120000, 110000, 120000, 110000, 120000, 10000, 120000"	"360, 15, 60, 30, 240, 30, 345, 30, 270, 15, 45"
"f"	"10101, 10000, 110000, 30000, 180000, 50000, 110000, 50000, 180000, 30000, 110000, 120000, 10000, 30000, 10101"	"420, 30, 30, 45, 15, 180, 30, 390, 15, 15, 30, 30, 30, 105, 75"
"f"	"10101, 10000, 120000, 20000, 10000, 110000, 30000, 120000, 30000, 110000, 30000, 10101, 120000, 20000, 30000, 110000, 120000, 10000, 30000, 10101"	"270, 15, 225, 30, 15, 30, 30, 90, 30, 30, 30, 105, 180, 30, 45, 15, 120, 15, 30, 105"
"f"	"10101, 10000, 110000, 180000, 50000, 180000, 10000, 110000, 10000, 120000, 10101"	"420, 30, 15, 15, 540, 15, 45, 30, 30, 240, 60"
"f"	"10101, 120000, 10000, 110000, 120000, 30000, 50000, 110000, 10101, 50000, 30000, 110000, 10000, 10101"	"240, 120, 15, 15, 15, 75, 240, 15, 45, 255, 45, 30, 30, 300"
"f"	"10101, 10000, 120000, 20000, 30000, 120000, 30000, 110000, 30000, 120000, 10101, 120000, 30000, 110000, 120000, 30000, 10000, 30000, 10101"	"270, 45, 135, 90, 120, 60, 30, 30, 45, 30, 75, 105, 45, 30, 30, 30, 30, 60, 180"
"f"	"10101, 10000, 110000, 30000, 50000, 110000, 120000, 50000, 30000, 110000, 120000, 110000, 30000, 120000, 10101"	"330, 30, 30, 75, 255, 30, 30, 240, 45, 45, 15, 45, 45, 120, 105"
"f"	"10101, 10000, 110000, 120000, 110000, 10101, 180000, 50000, 180000, 30000, 10000, 110000, 120000, 10101"	"390, 30, 45, 255, 30, 15, 15, 240, 15, 30, 45, 45, 195, 90"
"f"	"10101, 10000, 30000, 110000, 30000, 180000, 50000, 120000, 110000, 10101, 50000, 180000, 10000, 30000, 110000, 30000, 120000, 10101"	"270, 15, 30, 15, 30, 30, 300, 30, 30, 30, 315, 30, 30, 30, 15, 60, 60, 120"
"f"	"10101, 10000, 110000, 120000, 30000, 180000, 50000, 120000, 110000, 10101, 120000, 30000, 110000, 120000, 10000, 10101"	"270, 15, 15, 120, 45, 15, 180, 60, 60, 120, 120, 60, 60, 210, 30, 60"
"f"	"10101, 10000, 110000, 30000, 120000, 10000, 30000, 110000, 120000, 10101, 120000, 30000, 20000, 30000, 10000, 110000, 120000, 10101"	"375, 30, 30, 45, 120, 75, 45, 30, 30, 150, 60, 45, 45, 30, 30, 30, 150, 120"
"f"	"10101, 10000, 110000, 180000, 50000, 180000, 110000, 30000, 120000, 10000, 10101"	"360, 15, 30, 30, 585, 45, 45, 60, 150, 45, 75"
"f"	"10101, 10000, 110000, 180000, 50000, 110000, 10101, 50000, 180000, 30000, 110000, 120000, 10000, 120000, 10101"	"390, 30, 30, 30, 240, 15, 45, 240, 30, 60, 30, 60, 30, 60, 150"
"f"	"10101, 10000, 110000, 30000, 180000, 50000, 110000, 50000, 180000, 30000, 110000, 30000, 120000, 10000"	"390, 15, 15, 45, 15, 240, 60, 240, 15, 60, 45, 120, 150, 30"
"f"	"10101, 10000, 110000, 180000, 50000, 110000, 50000, 110000, 180000, 30000, 20000, 10000, 10101"	"420, 15, 15, 30, 240, 30, 270, 30, 30, 30, 270, 30, 30"
"f"	"10101, 10000, 20000, 110000, 30000, 120000, 30000, 110000, 10101, 120000, 30000, 110000, 30000, 120000, 10000, 10101"	"435, 15, 30, 30, 90, 105, 30, 30, 105, 135, 30, 30, 30, 210, 15, 120"
"f"	"120000, 10101, 10000, 180000, 50000, 110000, 50000, 180000, 110000, 120000, 10000, 120000"	"30, 420, 30, 30, 180, 60, 300, 30, 30, 90, 30, 210"
"f"	"10101, 30000, 10000, 110000, 20000, 30000, 120000, 30000, 110000, 120000, 30000, 110000, 10000, 120000, 10101"	"360, 60, 30, 30, 60, 120, 30, 30, 30, 270, 30, 30, 30, 210, 120"
"f"	"10000, 120000, 30000, 10101, 30000, 10000, 20000, 110000, 30000, 120000, 110000, 10000, 120000, 180000, 50000, 180000"	"30, 30, 30, 300, 45, 30, 120, 15, 45, 60, 30, 15, 30, 45, 555, 60"
"f"	"10101, 10000, 120000, 30000, 110000, 30000, 120000, 20000, 120000, 30000, 110000, 30000, 120000, 10101, 120000, 30000, 120000, 110000, 30000, 10000, 30000, 120000, 10101"	"360, 30, 30, 30, 15, 15, 60, 75, 45, 60, 15, 15, 30, 90, 105, 45, 30, 30, 15, 30, 30, 195, 90"
"f"	"10101, 10000, 110000, 120000, 180000, 50000, 180000, 120000, 10000, 10101"	"525, 15, 15, 30, 15, 660, 15, 105, 30, 30"
"f"	"10101, 10000, 110000, 20000, 120000, 10101, 110000, 120000, 30000, 120000, 30000, 120000, 30000, 110000, 120000, 10000, 120000"	"420, 30, 15, 90, 45, 105, 30, 75, 90, 60, 60, 30, 90, 90, 90, 45, 75"
"f"	"10101, 10000, 30000, 110000, 120000, 110000, 10101, 30000, 120000, 30000, 110000, 120000, 10000, 10101"	"360, 30, 30, 30, 270, 30, 90, 120, 60, 30, 30, 180, 30, 150"
"f"	"10101, 30000, 10000, 110000, 30000, 180000, 50000, 110000, 120000, 50000, 180000, 30000, 110000, 30000, 10000, 120000, 30000, 120000, 10101"	"375, 30, 15, 30, 15, 15, 240, 30, 30, 240, 15, 30, 30, 30, 30, 90, 45, 60, 90"
"f"	"10101, 10000, 110000, 180000, 50000, 20000, 110000, 30000, 180000, 50000, 20000, 30000, 110000, 120000, 10000, 120000, 10101"	"420, 30, 15, 15, 225, 75, 30, 45, 15, 180, 60, 75, 45, 90, 45, 15, 60"
"f"	"10101, 10000, 30000, 110000, 50000, 120000, 110000, 10101, 50000, 30000, 10000, 110000, 120000, 10101"	"330, 30, 45, 30, 255, 30, 45, 45, 240, 45, 30, 45, 120, 150"
"f"	"10101, 10000, 180000, 50000, 180000, 20000, 30000, 110000, 120000, 110000, 120000, 10000, 10101"	"240, 15, 15, 300, 15, 45, 150, 30, 330, 15, 225, 15, 45"
"f"	"120000, 10000, 10101, 10000, 110000, 120000"	"390, 15, 525, 15, 75, 420"
"f"	"10101, 10000, 30000, 110000, 30000, 20000, 30000, 110000, 30000, 10101, 30000, 120000, 30000, 110000, 30000, 10000, 120000, 10101"	"360, 15, 30, 30, 45, 180, 60, 30, 15, 75, 180, 60, 15, 30, 75, 30, 120, 90"
"f"	"10101, 10000, 110000, 120000, 110000, 10101, 120000, 110000, 10000, 120000, 10101"	"390, 45, 30, 255, 45, 135, 165, 45, 45, 150, 135"
"f"	"10101, 10000, 110000, 30000, 20000, 120000, 110000, 10101, 120000, 110000, 30000, 120000, 10101"	"345, 30, 30, 165, 30, 120, 30, 105, 270, 30, 105, 105, 75"
"f"	"10101, 10000, 110000, 180000, 50000, 110000, 10101, 50000, 180000, 10000, 110000, 120000, 10101"	"420, 60, 45, 30, 150, 75, 30, 270, 30, 30, 30, 180, 90"
"f"	"10101, 10000, 110000, 120000, 30000, 20000, 120000, 110000, 120000, 10101, 120000, 30000, 110000, 120000, 10000, 10101"	"450, 30, 30, 30, 75, 60, 45, 30, 30, 60, 240, 60, 45, 165, 15, 75"
"f"	"10101, 120000, 10000, 30000, 110000, 30000, 110000, 30000, 10101, 30000, 110000, 30000, 120000, 10000, 10101"	"300, 45, 15, 30, 30, 300, 30, 30, 105, 195, 30, 30, 180, 15, 105"
"f"	"10000, 10101, 10000, 110000, 30000, 110000, 30000, 120000, 30000, 110000, 120000"	"60, 540, 30, 15, 75, 60, 120, 180, 30, 60, 270"
"f"	"10101, 10000, 110000, 180000, 50000, 180000, 30000, 10000, 120000"	"450, 60, 15, 15, 720, 15, 45, 45, 75"
"f"	"10101, 10000, 110000, 180000, 50000, 180000, 10000, 120000, 10101"	"510, 15, 15, 15, 795, 15, 30, 30, 15"
"f"	"10101, 10000, 110000, 30000, 120000, 30000, 110000, 10101, 30000, 120000, 30000, 110000, 10000, 120000, 10101"	"360, 15, 15, 150, 150, 30, 30, 90, 60, 120, 30, 30, 30, 120, 210"
"f"	"10101, 10000, 110000, 30000, 20000, 30000, 110000, 180000, 50000, 180000, 30000, 110000, 30000, 10000, 10101"	"330, 60, 30, 120, 60, 120, 75, 15, 270, 15, 45, 60, 120, 30, 90"
"f"	"10101, 10000, 180000, 110000, 50000, 110000, 10101, 50000, 120000, 110000, 120000, 10000, 120000, 10101"	"360, 30, 15, 15, 300, 30, 30, 240, 60, 60, 120, 30, 60, 90"
"f"	"10101, 10000, 110000, 180000, 50000, 110000, 120000, 50000, 180000, 120000, 110000, 20000, 120000, 10000, 10101"	"435, 30, 15, 15, 225, 30, 45, 255, 15, 30, 30, 135, 135, 30, 15"
"f"	"10101, 10000, 120000, 110000, 30000, 110000, 10101, 120000, 30000, 110000, 120000, 10101"	"360, 30, 45, 30, 240, 30, 75, 210, 90, 30, 240, 60"
"f"	"10101, 10000, 30000, 110000, 180000, 50000, 110000, 10101, 50000, 180000, 30000, 110000, 10000, 30000, 120000"	"360, 30, 30, 15, 15, 270, 30, 30, 240, 15, 15, 30, 30, 30, 300"
"f"	"10101, 10000, 110000, 180000, 50000, 110000, 120000, 50000, 180000, 10000, 110000, 120000, 10000, 10101"	"390, 15, 15, 45, 255, 30, 30, 390, 60, 15, 30, 105, 15, 45"
"f"	"120000, 30000, 10000, 120000, 10101, 30000, 110000, 120000, 30000, 110000, 30000, 120000"	"105, 15, 45, 45, 390, 120, 45, 135, 180, 90, 240, 30"
"f"	"10000, 10101, 10000, 30000, 180000, 50000, 110000, 50000, 180000, 10000, 30000, 110000, 120000, 60000, 10000"	"30, 300, 30, 30, 60, 285, 15, 210, 90, 15, 75, 60, 120, 90, 30"
"f"	"10101, 10000, 110000, 30000, 120000, 20000, 110000, 120000, 10101, 30000, 120000, 110000, 120000, 30000, 120000, 30000, 10101"	"480, 30, 30, 120, 30, 30, 30, 30, 120, 120, 60, 30, 120, 30, 105, 45, 30"
"f"	"10101, 10000, 120000, 30000, 110000, 30000, 110000, 10101, 30000, 120000, 30000, 110000, 10000, 120000, 10101"	"300, 15, 90, 75, 30, 210, 30, 60, 60, 120, 105, 30, 15, 225, 75"
"f"	"10101, 10000, 110000, 30000, 180000, 50000, 110000, 10101, 50000, 180000, 10000, 30000, 110000, 120000, 10101"	"360, 30, 30, 45, 15, 240, 30, 30, 255, 15, 30, 45, 30, 165, 120"
"f"	"10101, 10000, 110000, 120000, 110000, 20000, 120000, 110000, 120000, 10101"	"480, 30, 30, 180, 30, 30, 360, 30, 255, 15"
"f"	"10101, 20000, 30000, 110000, 180000, 50000, 180000, 110000, 30000, 10000, 10101, 180000, 50000, 180000, 10000, 110000, 30000, 120000, 10000, 10101"	"300, 15, 15, 15, 15, 360, 15, 15, 30, 15, 45, 15, 195, 15, 15, 15, 45, 75, 15, 210"
"f"	"10101, 10000, 110000, 120000, 180000, 50000, 110000, 120000, 50000, 110000, 120000, 50000, 180000, 110000, 10000, 10101"	"390, 30, 30, 15, 15, 240, 15, 15, 270, 15, 15, 150, 30, 15, 30, 165"
"f"	"10101, 10000, 180000, 50000, 110000, 50000, 110000, 50000, 180000, 60000, 110000, 10000, 60000, 120000, 10101"	"480, 30, 30, 30, 30, 180, 30, 270, 30, 180, 30, 30, 60, 15, 15"
"f"	"10101, 10000, 110000, 180000, 50000, 110000, 120000, 50000, 180000, 110000, 30000, 120000, 10000, 10101"	"405, 30, 15, 30, 240, 15, 45, 360, 30, 30, 60, 105, 15, 60"
"f"	"10101, 10000, 30000, 110000, 30000, 50000, 20000, 30000, 110000, 30000, 120000, 50000, 120000, 30000, 110000, 30000, 10000, 120000, 10101"	"300, 30, 30, 30, 15, 255, 45, 45, 30, 30, 90, 210, 15, 45, 30, 30, 15, 105, 90"
"f"	"10101, 10000, 30000, 110000, 180000, 50000, 110000, 10101, 50000, 180000, 30000, 10000, 110000, 20000, 30000, 10101"	"345, 30, 45, 15, 30, 255, 30, 45, 225, 30, 30, 30, 30, 60, 165, 75"
"f"	"10101, 10000, 110000, 20000, 30000, 50000, 10101, 50000, 120000, 10000, 110000, 120000, 10101"	"330, 30, 15, 75, 30, 330, 120, 105, 75, 30, 90, 150, 60"
"f"	"10101, 10000, 120000, 110000, 20000, 30000, 120000, 110000, 120000, 30000, 120000, 30000, 10000, 110000, 120000, 10101"	"390, 15, 15, 15, 60, 45, 120, 60, 120, 165, 30, 60, 15, 60, 120, 150"
"f"	"10101, 10000, 110000, 180000, 50000, 110000, 50000, 110000, 50000, 180000, 10000, 30000, 120000, 30000, 10101"	"405, 30, 15, 30, 240, 30, 300, 30, 120, 30, 15, 60, 45, 30, 60"
"f"	"10101, 10000, 110000, 60000, 110000, 120000, 10101, 120000, 10000, 110000, 120000, 10101"	"510, 30, 30, 150, 30, 30, 120, 120, 30, 30, 300, 60"
"f"	"10101, 10000, 110000, 30000, 110000, 30000, 120000, 10000, 120000, 110000, 120000, 10101"	"540, 15, 30, 165, 30, 60, 90, 15, 135, 30, 210, 120"
"f"	"10101, 120000, 10000, 110000, 120000, 20000, 120000, 30000, 110000, 120000, 10101, 120000, 10000, 110000, 30000, 120000, 10101"	"360, 45, 30, 30, 30, 75, 105, 30, 30, 45, 75, 210, 45, 30, 45, 135, 120"
"f"	"10101, 10000, 110000, 30000, 120000, 180000, 50000, 180000, 10000, 120000"	"600, 30, 30, 45, 60, 15, 540, 15, 30, 75"
"f"	"10101, 10000, 110000, 60000, 110000, 120000, 60000, 20000, 110000, 120000, 60000, 10000, 10101"	"540, 15, 15, 150, 30, 60, 150, 120, 30, 150, 105, 15, 60"
"f"	"10101, 10000, 30000, 110000, 20000, 120000, 20000, 30000, 110000, 120000, 10101, 120000, 30000, 110000, 120000, 10000, 10101"	"375, 30, 60, 30, 30, 60, 30, 105, 15, 60, 105, 105, 90, 15, 180, 15, 135"
"f"	"10101, 10000, 110000, 120000, 110000, 10101, 120000, 10000, 110000, 120000, 10101"	"390, 30, 45, 195, 45, 135, 240, 30, 45, 135, 150"
"f"	"10101, 10000, 110000, 50000, 110000, 10101, 50000, 20000, 30000, 110000, 120000, 10000, 120000, 10101"	"450, 15, 15, 240, 30, 30, 240, 45, 75, 30, 105, 30, 30, 105"
"f"	"10101, 10000, 30000, 20000, 60000, 30000, 110000, 30000, 10101, 20000, 30000, 110000, 30000, 60000, 10000, 120000"	"420, 15, 45, 60, 120, 90, 30, 60, 120, 60, 120, 30, 30, 60, 15, 165"
"f"	"10101, 10000, 30000, 110000, 120000, 110000, 120000"	"450, 30, 120, 30, 510, 120, 180"
"f"	"10101, 10000, 30000, 110000, 180000, 50000, 110000, 120000, 50000, 180000, 20000, 30000, 110000, 30000, 10000, 120000, 10101"	"390, 15, 45, 15, 15, 240, 30, 30, 240, 15, 45, 30, 45, 30, 15, 120, 120"
"f"	"10101, 10000, 120000, 110000, 30000, 120000, 30000, 120000, 10101, 120000, 10000, 120000, 30000, 110000, 30000, 120000, 10000, 10101"	"420, 30, 90, 30, 30, 90, 30, 120, 60, 120, 30, 30, 15, 30, 15, 225, 15, 60"
"f"	"10101, 10000, 110000, 180000, 50000, 110000, 10101, 50000, 180000, 30000, 10000, 110000, 30000, 120000, 10101"	"420, 15, 30, 15, 240, 30, 45, 225, 15, 45, 30, 30, 60, 150, 90"
"f"	"10101, 10000, 110000, 180000, 50000, 110000, 120000, 50000, 180000, 120000, 110000, 30000, 120000, 60000, 120000, 10000, 120000"	"420, 15, 15, 30, 240, 30, 30, 255, 30, 60, 30, 15, 90, 60, 90, 15, 15"
"f"	"10101, 10000, 110000, 180000, 50000, 120000, 30000, 50000, 110000, 50000, 110000, 50000, 180000, 10000, 30000, 10101"	"300, 15, 15, 15, 75, 135, 45, 255, 30, 240, 30, 165, 15, 15, 30, 60"
"f"	"10101, 10000, 110000, 10000, 180000, 50000, 120000, 50000, 120000, 50000, 120000, 50000, 120000, 110000, 120000, 50000, 120000, 50000, 120000, 50000, 120000, 50000, 180000, 120000, 20000, 110000, 120000, 10101"	"360, 30, 30, 15, 30, 75, 15, 45, 15, 45, 15, 30, 15, 30, 30, 45, 15, 60, 15, 45, 15, 15, 30, 30, 30, 30, 210, 120"
"f"	"10101, 10000, 110000, 120000, 110000, 120000, 10101, 120000, 10000, 120000, 110000, 120000, 10101"	"480, 15, 45, 180, 30, 30, 90, 225, 30, 45, 30, 210, 30"
"f"	"50000, 180000, 10000, 110000, 10101, 10000, 110000, 30000, 20000, 120000, 110000, 120000, 10101, 180000, 50000, 110000, 50000"	"60, 60, 30, 30, 210, 15, 15, 120, 60, 120, 30, 30, 120, 60, 120, 30, 330"
"f"	"10101, 30000, 10000, 110000, 50000, 110000, 50000, 30000, 110000, 120000, 10000, 10101"	"420, 90, 30, 30, 240, 30, 390, 30, 30, 30, 30, 90"
"f"	"10101, 120000, 10000, 30000, 110000, 30000, 20000, 120000, 30000, 110000, 30000, 120000, 30000, 110000, 30000, 120000, 10000, 10101"	"285, 15, 30, 30, 15, 105, 120, 75, 45, 15, 15, 270, 75, 15, 15, 135, 30, 150"
"f"	"10101, 10000, 110000, 180000, 50000, 110000, 50000, 180000, 10000, 110000, 30000, 120000, 10101"	"360, 30, 30, 60, 240, 60, 240, 60, 30, 30, 30, 150, 120"
"f"	"10101, 10000, 110000, 180000, 50000, 110000, 10101, 50000, 180000, 30000, 110000, 30000, 120000, 10000, 30000, 10101"	"420, 15, 15, 30, 240, 30, 60, 180, 30, 60, 30, 30, 150, 15, 15, 120"
"f"	"10101, 10000, 110000, 30000, 20000, 120000, 30000, 110000, 10101, 120000, 30000, 110000, 30000, 120000, 10000, 120000, 10101"	"420, 15, 30, 75, 60, 120, 30, 30, 60, 210, 30, 30, 30, 210, 30, 30, 30"
"f"	"10101, 10000, 180000, 50000, 110000, 120000, 10101, 50000, 180000, 120000, 10000, 110000, 30000, 10000, 120000, 10101"	"435, 30, 15, 240, 15, 15, 45, 255, 15, 15, 15, 15, 15, 15, 165, 135"
"f"	"120000, 10101, 10000, 110000, 30000, 20000, 120000, 50000, 110000, 120000, 30000, 120000, 30000, 120000, 110000, 120000, 10000, 120000"	"30, 360, 30, 30, 60, 45, 45, 165, 30, 90, 75, 60, 30, 30, 60, 120, 45, 135"
"f"	"10101, 10000, 30000, 110000, 120000, 30000, 20000, 120000, 50000, 180000, 10101, 10000, 120000, 30000, 110000, 30000, 10000, 120000, 10101"	"300, 15, 30, 30, 30, 45, 45, 45, 210, 15, 120, 15, 150, 60, 30, 30, 30, 120, 120"
"f"	"10101, 10000, 110000, 30000, 180000, 50000, 110000, 120000, 50000, 180000, 30000, 110000, 30000, 120000, 10000, 10101"	"390, 30, 15, 15, 30, 240, 30, 60, 240, 30, 15, 30, 15, 180, 15, 105"
"f"	"10101, 10000, 30000, 20000, 110000, 120000, 30000, 110000, 120000, 10101, 30000, 20000, 30000, 110000, 120000, 10000, 30000, 120000"	"420, 15, 30, 15, 15, 45, 165, 45, 30, 90, 105, 30, 120, 45, 135, 15, 30, 90"
"f"	"10101, 10000, 110000, 50000, 110000, 10101, 30000, 110000, 30000, 10000, 10101"	"180, 15, 30, 495, 30, 180, 135, 30, 135, 30, 180"
"f"	"10101, 10000, 110000, 20000, 120000, 110000, 120000, 10000, 10101"	"480, 30, 30, 120, 420, 30, 270, 15, 45"
"f"	"10101, 10000, 110000, 180000, 50000, 110000, 10101, 50000, 180000, 20000, 30000, 10000, 110000, 30000, 120000, 10101"	"435, 15, 15, 15, 240, 30, 30, 240, 15, 30, 45, 30, 30, 30, 180, 60"
"f"	"50000, 10101, 10000, 110000, 50000, 110000, 50000, 110000, 50000, 10000, 10101"	"210, 210, 15, 15, 270, 30, 330, 30, 210, 30, 90"
"f"	"10101, 10000, 120000, 110000, 120000, 110000, 10101, 120000, 30000, 10000, 110000, 120000, 10101"	"240, 75, 105, 60, 225, 60, 120, 135, 60, 30, 30, 195, 105"
"f"	"50000, 180000, 110000, 10000, 120000, 20000, 10101, 10000, 110000, 180000, 50000"	"480, 60, 30, 30, 45, 15, 450, 15, 30, 45, 240"
"f"	"10101, 10000, 180000, 50000, 110000, 10101, 50000, 20000, 180000, 110000, 120000, 10000, 10101"	"390, 30, 60, 240, 30, 60, 270, 45, 45, 45, 105, 30, 90"
"f"	"10101, 10000, 30000, 110000, 50000, 110000, 50000, 30000, 120000, 20000, 110000, 10000, 120000, 10101"	"420, 15, 30, 15, 285, 30, 285, 30, 30, 30, 30, 15, 30, 195"
"f"	"10101, 10000, 110000, 180000, 50000, 180000, 120000, 10000, 30000, 110000, 10101, 120000, 30000, 110000, 10000, 30000, 120000, 10101"	"135, 30, 15, 15, 420, 15, 15, 30, 30, 30, 165, 30, 45, 30, 30, 30, 135, 240"
"f"	"10101, 10000, 110000, 10000, 120000, 110000, 120000, 110000, 120000, 10000, 120000, 10101"	"360, 15, 45, 45, 195, 60, 330, 30, 150, 15, 75, 120"
"f"	"10101, 10000, 110000, 30000, 120000, 20000, 120000, 30000, 110000, 30000, 120000"	"600, 15, 15, 15, 255, 30, 120, 60, 30, 15, 285"
"f"	"10101, 10000, 110000, 180000, 50000, 110000, 10101, 50000, 180000, 30000, 110000, 120000, 30000, 10000, 10101"	"465, 30, 15, 15, 195, 30, 60, 240, 15, 75, 30, 150, 60, 30, 30"
"f"	"10101, 10000, 110000, 50000, 10101, 50000, 10101, 30000, 110000, 120000, 10101"	"540, 30, 15, 120, 30, 270, 15, 60, 30, 210, 120"
"f"	"10101, 10000, 30000, 110000, 30000, 180000, 50000, 110000, 50000, 110000, 180000, 30000, 10000, 120000, 10101"	"390, 15, 30, 15, 75, 15, 255, 15, 390, 15, 15, 45, 30, 75, 60"
"f"	"10101, 10000, 50000, 110000, 50000, 110000, 10101, 50000, 10000, 120000, 10101"	"360, 30, 75, 30, 285, 30, 60, 270, 30, 165, 105"
"f"	"10101, 10000, 110000, 120000, 110000, 50000, 110000, 10101, 50000, 120000, 30000, 110000, 120000, 10000, 120000, 10000, 10101"	"360, 15, 15, 60, 30, 240, 30, 60, 210, 60, 30, 30, 60, 30, 150, 15, 45"
"f"	"10101, 10000, 120000, 110000, 20000, 10000, 10101, 110000, 10000, 30000, 120000, 10101"	"390, 15, 315, 75, 30, 15, 195, 30, 30, 30, 255, 60"
"f"	"10101, 10000, 30000, 110000, 30000, 180000, 50000, 110000, 50000, 180000, 120000, 30000, 110000, 30000, 120000, 10000, 10101"	"360, 30, 30, 30, 15, 15, 240, 30, 240, 15, 30, 60, 30, 30, 135, 30, 120"
"f"	"10101, 10000, 110000, 50000, 110000, 50000, 110000, 50000, 10000, 110000, 10101"	"300, 30, 30, 360, 30, 315, 30, 255, 30, 15, 45"
"f"	"10101, 10000, 30000, 110000, 20000, 30000, 110000, 30000, 10101, 120000, 110000, 120000, 30000, 10000, 10101"	"390, 30, 30, 30, 90, 180, 30, 15, 195, 210, 30, 60, 60, 30, 60"
"f"	"10101, 10000, 30000, 50000, 110000, 50000, 110000, 120000, 50000, 10000, 10101"	"450, 30, 120, 120, 30, 330, 30, 30, 180, 30, 90"
"f"	"10101, 10000, 30000, 120000, 30000, 110000, 30000, 120000, 10101, 30000, 110000, 30000, 120000, 10000, 10101"	"375, 15, 60, 210, 60, 30, 15, 15, 120, 180, 30, 30, 120, 30, 150"
"f"	"10101, 10000, 110000, 50000, 110000, 50000, 10101, 50000, 120000"	"450, 45, 45, 180, 45, 135, 60, 300, 180"
